"datetime.href","datetime.text","user.href","user.text","comment.href","comment.text","url"
"http://upload.wikimedia.org/wikipedia/commons/archive/7/7e/20110810200923%21Stan_Musial_1957.png","02:42, 30 May 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","","Added black background, removed some blemishes","http://commons.wikimedia.org/wiki/File:Stan_Musial_1957.png"
"http://upload.wikimedia.org/wikipedia/commons/archive/7/7e/20110530024253%21Stan_Musial_1957.png","02:32, 30 May 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","http://en.wikipedia.org/wiki/Stan_Musial","{{Information |Description ={{en|1=St. Louis Cardinals outfielder and Hall of Famer en:Stan Musial in a 1957 issue of Baseball Digest.}} |Source =Baseball Digest, front cover, August 1957 issue. [http://books.google.com/books?id=5DIDAAAAMB","http://commons.wikimedia.org/wiki/File:Stan_Musial_1957.png"
"","Date/Time","","User","","Comment","http://commons.wikimedia.org/wiki/File:Roy_Face_1959.png"
"http://upload.wikimedia.org/wikipedia/commons/2/26/Roy_Face_1959.png","22:09, 29 May 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","http://en.wikipedia.org/wiki/Roy_Face","{{Information |Description ={{en|1=Pittsburgh Pirates pitcher en:Roy Face in a 1959 issue of Baseball Digest.}} |Source =Baseball Digest, front cover, September 1959 issue. [http://books.google.com/books?id=gy8DAAAAMBAJ&printsec=frontcover","http://commons.wikimedia.org/wiki/File:Roy_Face_1959.png"
"","Date/Time","","User","Comment","http://commons.wikimedia.org/wiki/File:Ted_Kluszewski_1954.png"
"http://upload.wikimedia.org/wikipedia/commons/e/ed/Ted_Kluszewski_1954.png","15:22, 30 May 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","{{Information |Description ={{en|1=Cincinnati Reds first baseman Ted Kluszewski in a 1954 issue of Baseball Digest.}} |Source =Baseball Digest, page 2, November 1954 issue. [http://books.google.com/books?id=Ii4DAAAAMBAJ&printsec=frontcover&dq=b","http://commons.wikimedia.org/wiki/File:Ted_Kluszewski_1954.png"
"","Date/Time","","User","Comment","http://commons.wikimedia.org/wiki/File:Frank_Robinson_1961.png"
"http://upload.wikimedia.org/wikipedia/commons/e/ec/Frank_Robinson_1961.png","14:44, 29 May 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","{{Information |Description ={{en|1=Cincinnati Reds player and Hall of Famer Frank Robinson in a 1961 issue of Baseball Digest.}} |Source =Baseball Digest, front cover, October 1961 issue. [http://books.google.com/books?id=XC0DAAAAMBAJ&printsec=","http://commons.wikimedia.org/wiki/File:Frank_Robinson_1961.png"
"","Date/Time","","User","","Comment","http://commons.wikimedia.org/wiki/File:Bob_Allison_1959.png"
"http://upload.wikimedia.org/wikipedia/commons/a/aa/Bob_Allison_1959.png","22:17, 29 May 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","http://en.wikipedia.org/wiki/Bob_Allison","{{Information |Description ={{en|1=Washington Senators outfielder en:Bob Allison in a 1959 issue of Baseball Digest.}} |Source =Baseball Digest, page 19, September 1959 issue. [http://books.google.com/books?id=gy8DAAAAMBAJ&printsec=frontco","http://commons.wikimedia.org/wiki/File:Bob_Allison_1959.png"
"","Date/Time","","User","","Comment","http://commons.wikimedia.org/wiki/File:Johnny_Antonelli_1954.png"
"http://upload.wikimedia.org/wikipedia/commons/d/d0/Johnny_Antonelli_1954.png","17:10, 30 May 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","http://en.wikipedia.org/wiki/Johnny_Antonelli","{{Information |Description ={{en|1=New York Giants pitcher en:Johnny Antonelli in a 1954 issue of Baseball Digest.}} |Source =Baseball Digest, back cover, October 1954 issue. [http://books.google.com/books?id=5TIDAAAAMBAJ&printsec=frontcov","http://commons.wikimedia.org/wiki/File:Johnny_Antonelli_1954.png"
"","Date/Time","","User","","Comment","http://commons.wikimedia.org/wiki/File:M%26M_Boys_1961.png"
"http://upload.wikimedia.org/wikipedia/commons/e/e3/M%26M_Boys_1961.png","14:52, 29 May 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","http://en.wikipedia.org/wiki/M%26M_Boys","{{Information |Description ={{en|1=The 'en:M&M Boys,' en:Mickey Mantle (right) and en:Roger Maris in the historic 1961 season. Photo from a 1961 issue of Baseball Digest.}} |Source =Baseball Digest, front cover, October 1961 iss","http://commons.wikimedia.org/wiki/File:M%26M_Boys_1961.png"
"","Date/Time","","User","Comment","http://commons.wikimedia.org/wiki/File:Rod_Kanehl_1962.png"
"http://upload.wikimedia.org/wikipedia/commons/5/57/Rod_Kanehl_1962.png","03:58, 29 May 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","{{Information |Description ={{en|1=New York Mets player Rod Kanehl in a 1962 issue of Baseball Digest.}} |Source =Baseball Digest, page 2, September 1962 issue. [http://books.google.com/books?id=lrYDAAAAMBAJ&printsec=frontcover&dq=baseball+dige","http://commons.wikimedia.org/wiki/File:Rod_Kanehl_1962.png"
"","Date/Time","","User","Comment","http://commons.wikimedia.org/wiki/File:Birdie_Tebbetts_1954.jpg"
"http://upload.wikimedia.org/wikipedia/commons/d/de/Birdie_Tebbetts_1954.jpg","02:26, 5 December 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","{{Information |Description ={{en|1=Cincinnati Redlegs manager Birdie Tebbetts in a 1954 issue of Baseball Digest.}} |Source =Baseball Digest, page 2, April 1954 issue. [http://books.google.com/books?id=HjMDAAAAMBAJ&lpg=PA1&dq=baseball%20digest&","http://commons.wikimedia.org/wiki/File:Birdie_Tebbetts_1954.jpg"
"","Date/Time","","User","Comment","http://commons.wikimedia.org/wiki/File:Gil_Hodges_1960.png"
"http://upload.wikimedia.org/wikipedia/commons/9/9e/Gil_Hodges_1960.png","02:50, 5 June 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","{{Information |Description ={{en|1=Brooklyn/Los Angeles Dodgers first baseman {{w|Gil Hodges}} in a 1960 issue of Baseball Digest.}} |Source =Baseball Digest, page 27, February 1960 issue. [http://books.google.com/books?id=ay8DAAAAMBAJ&lpg=PA95","http://commons.wikimedia.org/wiki/File:Gil_Hodges_1960.png"
"","Date/Time","","User","Comment","http://commons.wikimedia.org/wiki/File:Ron_Herbel_1963.png"
"http://upload.wikimedia.org/wikipedia/commons/b/b8/Ron_Herbel_1963.png","01:44, 8 June 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","{{Information |Description ={{en|1=San Francisco Giants pitcher {{w|Ron Herbel}} in a 1963 issue of Baseball Digest.}} |Source =Baseball Digest, front cover, March 1963 issue. [http://books.google.com/books?id=jS0DAAAAMBAJ&lpg=PA1&dq=baseball%2","http://commons.wikimedia.org/wiki/File:Ron_Herbel_1963.png"
"","Date/Time","","User","Comment","http://commons.wikimedia.org/wiki/File:Gary_Peters_1962.png"
"http://upload.wikimedia.org/wikipedia/commons/1/10/Gary_Peters_1962.png","02:59, 8 June 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","{{Information |Description ={{en|1=Chicago White Sox pitcher {{w|Gary Peters (baseball)|Gary Peters}} in a 1962 issue of Baseball Digest.}} |Source =Baseball Digest, page 81, March 1962 issue. [http://books.google.com/books?id=gS8DAAAAMBAJ&lpg=","http://commons.wikimedia.org/wiki/File:Gary_Peters_1962.png"
"","Date/Time","","User","Comment","http://commons.wikimedia.org/wiki/File:Howie_Bedell_1962.png"
"http://upload.wikimedia.org/wikipedia/commons/6/69/Howie_Bedell_1962.png","02:46, 8 June 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","{{Information |Description ={{en|1=Milwaukee Braves left fielder {{w|Howie Bedell}} in a 1962 issue of Baseball Digest.}} |Source =Baseball Digest, front cover, March 1962 issue. [http://books.google.com/books?id=gS8DAAAAMBAJ&lpg=PA1&dq=basebal","http://commons.wikimedia.org/wiki/File:Howie_Bedell_1962.png"
"","Date/Time","","User","Comment","http://commons.wikimedia.org/wiki/File:Bernie_Allen_1963.png"
"http://upload.wikimedia.org/wikipedia/commons/e/ec/Bernie_Allen_1963.png","02:18, 8 June 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","{{Information |Description ={{en|1=Minnesota Twins second baseman {{w|Bernie Allen}} in a 1963 issue of Baseball Digest.}} |Source =Baseball Digest, back cover, March 1963 issue. [http://books.google.com/books?id=jS0DAAAAMBAJ&lpg=PA1&dq=basebal","http://commons.wikimedia.org/wiki/File:Bernie_Allen_1963.png"
"","Date/Time","","User","Comment","http://commons.wikimedia.org/wiki/File:Tommy_Harper_1963.png"
"http://upload.wikimedia.org/wikipedia/commons/0/02/Tommy_Harper_1963.png","02:06, 8 June 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","{{Information |Description ={{en|1=Cincinnati Reds player {{w|Tommy Harper}} in a 1963 issue of Baseball Digest.}} |Source =Baseball Digest, page 9, March 1963 issue. [http://books.google.com/books?id=jS0DAAAAMBAJ&lpg=PA1&dq=baseball%20digest&p","http://commons.wikimedia.org/wiki/File:Tommy_Harper_1963.png"
"","Date/Time","","User","Comment","http://commons.wikimedia.org/wiki/File:Bobby_Bragan_1963.png"
"http://upload.wikimedia.org/wikipedia/commons/9/9a/Bobby_Bragan_1963.png","00:27, 8 June 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","{{Information |Description ={{en|1=Milwaukee Braves manager {{w|Bobby Bragan}} in a 1963 issue of Baseball Digest.}} |Source =Baseball Digest, front cover, April 1963 issue. [http://books.google.com/books?id=gLYDAAAAMBAJ&lpg=PA1&dq=baseball%20d","http://commons.wikimedia.org/wiki/File:Bobby_Bragan_1963.png"
"","Date/Time","","User","","Comment","http://commons.wikimedia.org/wiki/File:Gil_Hodges.png"
"http://upload.wikimedia.org/wikipedia/commons/7/75/Gil_Hodges.png","20:59, 30 May 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","http://en.wikipedia.org/wiki/Gil_Hodges","{{Information |Description ={{en|1=Brooklyn Dodgers first baseman en:Gil Hodges in a 1953 issue of Baseball Digest. Original caption:'Brooklyn's Gil Hodges finds style cramped by fan who snares foul into box seat before first baseman can reach i","http://commons.wikimedia.org/wiki/File:Gil_Hodges.png"
"","Date/Time","","User","","Comment","http://commons.wikimedia.org/wiki/File:Roger_Maris_Indians.png"
"http://upload.wikimedia.org/wikipedia/commons/3/3c/Roger_Maris_Indians.png","03:22, 30 May 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","http://en.wikipedia.org/wiki/Roger_Maris","{{Information |Description ={{en|1=Outfielder en:Roger Maris during his time with the Cleveland Indians in a 1957 issue of Baseball Digest.}} |Source =Baseball Digest, page 2, March 1957 issue. [http://books.google.com/books?id=UCwDAAAAMBA","http://commons.wikimedia.org/wiki/File:Roger_Maris_Indians.png"
"","Date/Time","","User","","Comment","http://commons.wikimedia.org/wiki/File:Hank_Sauer_1948.png"
"http://upload.wikimedia.org/wikipedia/commons/c/cc/Hank_Sauer_1948.png","11:29, 31 May 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","http://en.wikipedia.org/wiki/Hank_Sauer","{{Information |Description ={{en|1=Cincinnati Reds outfielder en:Hank Sauer in a 1948 issue of Baseball Digest.}} |Source =Baseball Digest, front cover, October 1948 issue. [http://books.google.com/books?id=3TIDAAAAMBAJ&printsec=frontcover","http://commons.wikimedia.org/wiki/File:Hank_Sauer_1948.png"
"","Date/Time","","User","Comment","http://commons.wikimedia.org/wiki/File:Clay_Dalrymple_1962.png"
"http://upload.wikimedia.org/wikipedia/commons/0/05/Clay_Dalrymple_1962.png","21:18, 3 June 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","{{Information |Description ={{en|1=Philadelphia Phillies catcher {{w|Clay Dalrymple}} in a 1962 issue of Baseball Digest.}} |Source =Baseball Digest, back cover, September 1962 issue. [http://books.google.com/books?id=lrYDAAAAMBAJ&lpg=PA1&dq=ba","http://commons.wikimedia.org/wiki/File:Clay_Dalrymple_1962.png"
"","Date/Time","","User","","Comment","http://commons.wikimedia.org/wiki/File:Reggie_Otero_1963.png"
"http://upload.wikimedia.org/wikipedia/commons/3/3b/Reggie_Otero_1963.png","02:26, 1 June 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","http://en.wikipedia.org/wiki/Reggie_Otero","{{Information |Description ={{en|1=Cincinnati Reds third base coach en:Reggie Otero in a 1963 issue of Baseball Digest.}} |Source =Baseball Digest, page 2, August 1963 issue. [http://books.google.com/books?id=bC0DAAAAMBAJ&printsec=frontcov","http://commons.wikimedia.org/wiki/File:Reggie_Otero_1963.png"
"","Date/Time","","User","","Comment","http://commons.wikimedia.org/wiki/File:Harvey_Haddix_1953.png"
"http://upload.wikimedia.org/wikipedia/commons/d/d1/Harvey_Haddix_1953.png","21:44, 30 May 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","http://en.wikipedia.org/wiki/Harvey_Haddix","{{Information |Description ={{en|1=St. Louis Cardinals pitcher en:Harvey Haddix in a 1953 issue of Baseball Digest.}} |Source =Baseball Digest, page 2, August 1953 issue. [http://books.google.com/books?id=aC4DAAAAMBAJ&printsec=frontcover&d","http://commons.wikimedia.org/wiki/File:Harvey_Haddix_1953.png"
"","Date/Time","","User","","Comment","http://commons.wikimedia.org/wiki/File:Walter_Alston_1954.png"
"http://upload.wikimedia.org/wikipedia/commons/6/6d/Walter_Alston_1954.png","16:26, 30 May 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","http://en.wikipedia.org/wiki/Walter_Alston","{{Information |Description ={{en|1=Brooklyn Dodgers manager en:Walter Alston in a 1954 issue of Baseball Digest.}} |Source =Baseball Digest, page 2, April 1954 issue. [http://books.google.com/books?id=HjMDAAAAMBAJ&printsec=frontcover&dq=ba","http://commons.wikimedia.org/wiki/File:Walter_Alston_1954.png"
"","Date/Time","","User","","Comment","http://commons.wikimedia.org/wiki/File:Billy_Martin_1952_World_Series_catch.png"
"http://upload.wikimedia.org/wikipedia/commons/f/f1/Billy_Martin_1952_World_Series_catch.png","23:17, 29 May 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","http://en.wikipedia.org/wiki/Billy_Martin","{{Information |Description ={{en|1=en:Billy Martin making a game-saving catch in Game 7 of the 1952 World Series. Photo from a 1958 Baseball Digest issue.}} |Source =Baseball Digest, front cover, October 1958 issue. [http://books.google.co","http://commons.wikimedia.org/wiki/File:Billy_Martin_1952_World_Series_catch.png"
"","Date/Time","","User","","Comment","http://commons.wikimedia.org/wiki/File:Vern_Bickford,_Johnny_Sain,_Warren_Spahn.png"
"http://upload.wikimedia.org/wikipedia/commons/f/f6/Vern_Bickford%2C_Johnny_Sain%2C_Warren_Spahn.png","01:43, 31 May 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","http://en.wikipedia.org/wiki/Vern_Bickford","{{Information |Description ={{en|1=Boston Braves pitchers, from left to right, en:Vern Bickford, en:Johnny Sain, and en:Warren Spahn in a 1951 issue of Baseball Digest.}} |Source =Baseball Digest, page 2, March 1951 issue. [http:","http://commons.wikimedia.org/wiki/File:Vern_Bickford,_Johnny_Sain,_Warren_Spahn.png"
"","Date/Time","","User","","Comment","http://commons.wikimedia.org/wiki/File:Johnny_Blanchard.png"
"http://upload.wikimedia.org/wikipedia/commons/2/20/Johnny_Blanchard.png","21:38, 29 May 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","http://en.wikipedia.org/wiki/Johnny_Blanchard","{{Information |Description ={{en|1=New York Yankees player en:Johnny Blanchard in a 1959 issue of Baseball Digest.}} |Source =Baseball Digest, back cover, February 1959 issue. [http://books.google.com/books?id=1S0DAAAAMBAJ&printsec=frontco","http://commons.wikimedia.org/wiki/File:Johnny_Blanchard.png"
"","Date/Time","","User","","Comment","http://commons.wikimedia.org/wiki/File:Orlando_Cepeda_1962.png"
"http://upload.wikimedia.org/wikipedia/commons/a/ac/Orlando_Cepeda_1962.png","23:23, 14 June 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","","Cropped.","http://commons.wikimedia.org/wiki/File:Orlando_Cepeda_1962.png"
"http://upload.wikimedia.org/wikipedia/commons/archive/a/ac/20110614232341%21Orlando_Cepeda_1962.png","14:16, 29 May 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","http://en.wikipedia.org/wiki/Orlando_Cepeda","{{Information |Description ={{en|1=San Francisco Giants first baseman en:Orlando Cepeda in a 1962 issue of Baseball Digest.}} |Source =Baseball Digest, front cover, April 1962 issue. [http://books.google.com/books?id=hC0DAAAAMBAJ&printsec=","http://commons.wikimedia.org/wiki/File:Orlando_Cepeda_1962.png"
"","Date/Time","","User","","Comment","http://commons.wikimedia.org/wiki/File:Frank_Howard_Dodgers.png"
"http://upload.wikimedia.org/wikipedia/commons/c/cb/Frank_Howard_Dodgers.png","13:41, 29 May 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","http://en.wikipedia.org/wiki/Frank_Howard_(baseball)","{{Information |Description ={{en|1=Los Angeles Dodgers right fielder Frank Howard in a 1962 issue of Baseball Digest.}} |Source =Baseball Digest, front cover, October 1962 issue. |Author =unknown |Date","http://commons.wikimedia.org/wiki/File:Frank_Howard_Dodgers.png"
"","Date/Time","","User","","Comment","http://commons.wikimedia.org/wiki/File:Bill_Tuttle_1954.png"
"http://upload.wikimedia.org/wikipedia/commons/8/82/Bill_Tuttle_1954.png","15:31, 30 May 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","http://en.wikipedia.org/wiki/Bill_Tuttle","{{Information |Description ={{en|1=Detroit Tigers centerfielder en:Bill Tuttle in a 1954 issue of Baseball Digest.}} |Source =Baseball Digest, back cover, August 1954 issue. |Author =unknown |Date =1954-08 |Permission","http://commons.wikimedia.org/wiki/File:Bill_Tuttle_1954.png"
"","Date/Time","","User","Comment","http://commons.wikimedia.org/wiki/File:Hoyt_Wilhelm_1959.png"
"http://upload.wikimedia.org/wikipedia/commons/7/7f/Hoyt_Wilhelm_1959.png","03:06, 5 June 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","{{Information |Description ={{en|1=Baltimore Orioles pitcher and Hall of Famer {{w|Hoyt Wilhelm}} in a 1959 issue of Baseball Digest.}} |Source =Baseball Digest, front cover, August 1959 issue. [http://books.google.com/books?id=by8DAAAAMBAJ&lpg","http://commons.wikimedia.org/wiki/File:Hoyt_Wilhelm_1959.png"
"","Date/Time","","User","Comment","http://commons.wikimedia.org/wiki/File:Von_McDaniel_1958.png"
"http://upload.wikimedia.org/wikipedia/commons/5/5d/Von_McDaniel_1958.png","23:57, 7 June 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","{{Information |Description ={{en|1=St. Louis Cardinals pitcher {{w|Von McDaniel}} in a 1958 issue of Baseball Digest.}} |Source =Baseball Digest, front cover, February 1958 issue. [http://books.google.com/books?id=Ry4DAAAAMBAJ&lpg=PA71&dq=baseb","http://commons.wikimedia.org/wiki/File:Von_McDaniel_1958.png"
"","Date/Time","","User","Comment","http://commons.wikimedia.org/wiki/File:Billy_Ott_1963.png"
"http://upload.wikimedia.org/wikipedia/commons/4/46/Billy_Ott_1963.png","02:03, 8 June 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","{{Information |Description ={{en|1=Chicago Cubs right fielder {{w|Billy Ott}} in a 1963 issue of Baseball Digest.}} |Source =Baseball Digest, page 9, March 1963 issue. [http://books.google.com/books?id=jS0DAAAAMBAJ&lpg=PA1&dq=baseball%20digest&","http://commons.wikimedia.org/wiki/File:Billy_Ott_1963.png"
"","Date/Time","","User","Comment","http://commons.wikimedia.org/wiki/File:Rich_Rollins_1962.png"
"http://upload.wikimedia.org/wikipedia/commons/f/f6/Rich_Rollins_1962.png","21:12, 3 June 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","{{Information |Description ={{en|1=Minnesota Twins third baseman {{w|Rich Rollins}} in a 1962 issue of Baseball Digest.}} |Source =Baseball Digest, front cover, September 1962 issue. [http://books.google.com/books?id=lrYDAAAAMBAJ&printsec=front","http://commons.wikimedia.org/wiki/File:Rich_Rollins_1962.png"
"","Date/Time","","User","","Comment","http://commons.wikimedia.org/wiki/File:Eddie_Lopat_1963.png"
"http://upload.wikimedia.org/wikipedia/commons/4/4f/Eddie_Lopat_1963.png","11:32, 1 June 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","http://en.wikipedia.org/wiki/Eddie_Lopat","{{Information |Description ={{en|1=Kansas City Athletics manager en:Eddie Lopat in a 1963 issue of Baseball Digest.}} |Source =Baseball Digest, front cover, April 1963 issue. [http://books.google.com/books?id=gLYDAAAAMBAJ&printsec=frontcov","http://commons.wikimedia.org/wiki/File:Eddie_Lopat_1963.png"
"","Date/Time","","User","","Comment","http://commons.wikimedia.org/wiki/File:Duke_Snider_1954.png"
"http://upload.wikimedia.org/wikipedia/commons/f/f8/Duke_Snider_1954.png","17:03, 30 May 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","http://commons.wikimedia.org/w/index.php?title=Duke_Snider&action=edit&redlink=1","{{Information |Description ={{en|1=Brooklyn Dodgers centerfielder Duke Snider in a 1954 issue of Baseball Digest.}} |Source =Baseball Digest, back cover, September 1954 issue. [http://books.google.com/books?id=-DIDAAAAMBAJ&printsec=frontco","http://commons.wikimedia.org/wiki/File:Duke_Snider_1954.png"
"","Date/Time","","User","","Comment","http://commons.wikimedia.org/wiki/File:Joe_Garagiola_1951.png"
"http://upload.wikimedia.org/wikipedia/commons/8/83/Joe_Garagiola_1951.png","01:24, 31 May 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","http://en.wikipedia.org/wiki/Joe_Garagiola,_Sr.","{{Information |Description ={{en|1=St. Louis Cardinals catcher Joe Garagiola in a 1951 issue of Baseball Digest.}} |Source =Baseball Digest, page 2, June 1951 issue. [http://books.google.com/books?id=OCwDAAAAMBAJ&prin","http://commons.wikimedia.org/wiki/File:Joe_Garagiola_1951.png"
"","Date/Time","","User","","Comment","http://commons.wikimedia.org/wiki/File:Ed_Kranepool_1963.png"
"http://upload.wikimedia.org/wikipedia/commons/d/d7/Ed_Kranepool_1963.png","02:31, 1 June 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","http://en.wikipedia.org/wiki/Ed_Kranepool","{{Information |Description ={{en|1=New York Mets first baseman en:Ed Kranepool in a 1963 issue of Baseball Digest.}} |Source =Baseball Digest, page 2, August 1963 issue. [http://books.google.com/books?id=bC0DAAAAMBAJ&printsec=frontcover&dq","http://commons.wikimedia.org/wiki/File:Ed_Kranepool_1963.png"
"","Date/Time","","User","","Comment","http://commons.wikimedia.org/wiki/File:Leo_Durocher_1948.png"
"http://upload.wikimedia.org/wikipedia/commons/5/56/Leo_Durocher_1948.png","02:20, 1 June 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","http://en.wikipedia.org/wiki/Leo_Durocher","{{Information |Description ={{en|1=New York Giants manager en:Leo Durocher in a 1948 issue of Baseball Digest.}} |Source =Baseball Digest, page 2, September 1948 issue. [http://books.google.com/books?id=4DIDAAAAMBAJ&printsec=frontcover&dq=","http://commons.wikimedia.org/wiki/File:Leo_Durocher_1948.png"
"","Date/Time","","User","","Comment","http://commons.wikimedia.org/wiki/File:Hal_Smith_1959.png"
"http://upload.wikimedia.org/wikipedia/commons/b/ba/Hal_Smith_1959.png","22:41, 29 May 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","http://en.wikipedia.org/wiki/Hal_Smith_(catcher)","{{Information |Description ={{en|1=St. Louis Cardinals catcher Hal Smith in a 1959 issue of Baseball Digest.}} |Source =Baseball Digest, page 74, July 1959 issue. [http://books.google.com/books?id=hC8DAAAAMBAJ&prints","http://commons.wikimedia.org/wiki/File:Hal_Smith_1959.png"
"","Date/Time","","User","","Comment","http://commons.wikimedia.org/wiki/File:Eddie_Joost_1954.png"
"http://upload.wikimedia.org/wikipedia/commons/5/50/Eddie_Joost_1954.png","16:31, 30 May 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","http://en.wikipedia.org/wiki/Eddie_Joost","{{Information |Description ={{en|1=Philadelphia Athletics player/manager en:Eddie Joost in a 1954 issue of Baseball Digest.}} |Source =Baseball Digest, page 2, April 1954 issue. [http://books.google.com/books?id=HjMDAAAAMBAJ&printsec=front","http://commons.wikimedia.org/wiki/File:Eddie_Joost_1954.png"
"","Date/Time","","User","Comment","http://commons.wikimedia.org/wiki/File:Jim_Fregosi_1962.png"
"http://upload.wikimedia.org/wikipedia/commons/4/49/Jim_Fregosi_1962.png","23:08, 3 June 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","{{Information |Description ={{en|1=Los Angeles Angels player {{w|Jim Fregosi}} in a 1962 issue of Baseball Digest.}} |Source =Baseball Digest, front cover, March 1962 issue. [http://books.google.com/books?id=gS8DAAAAMBAJ&printsec=frontcover&dq=","http://commons.wikimedia.org/wiki/File:Jim_Fregosi_1962.png"
"","Date/Time","","User","","Comment","http://commons.wikimedia.org/wiki/File:Tom_Tresh_1962.png"
"http://upload.wikimedia.org/wikipedia/commons/2/28/Tom_Tresh_1962.png","13:51, 29 May 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","http://en.wikipedia.org/wiki/Tom_Tresh","{{Information |Description ={{en|1=New York Yankees shortstop en:Tom Tresh in a 1962 issue of Baesball Digest.}} |Source =Baseball Digest, front cover, October 1962 issue. [http://books.google.com/books?id=ki0DAAAAMBAJ&printsec=frontcover&","http://commons.wikimedia.org/wiki/File:Tom_Tresh_1962.png"
"","Date/Time","","User","","Comment","http://commons.wikimedia.org/wiki/File:Bob_Gibson_1962.png"
"http://upload.wikimedia.org/wikipedia/commons/8/83/Bob_Gibson_1962.png","03:53, 29 May 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","http://en.wikipedia.org/wiki/Bob_Gibson","{{Information |Description ={{en|1=St. Louis Cardinals pitcher en:Bob Gibson in 1962.}} |Source =Baseball Digest, page 2, September 1962 issue. [http://books.google.com/books?id=lrYDAAAAMBAJ&printsec=frontcover&dq=baseball+digest&hl=en&ei=","http://commons.wikimedia.org/wiki/File:Bob_Gibson_1962.png"
"","Date/Time","","User","","Comment","http://commons.wikimedia.org/wiki/File:Harmon_Killebrew_1962.png"
